120 5460
51 44 7
24 45 6
17 43 31
36 70 17
87 40 40
40 53 18
47 77 48
89 69 15
112 16 2
80 113 14
16 18 11
118 82 29
112 111 10
31 48 17
113 9 23
78 34 43
14 36 44
92 87 2
72 6 19
22 110 6
60 35 15
96 49 4
46 34 40
60 79 21
50 62 43
79 12 1
83 81 5
7 87 16
120 94 9
60 49 34
56 103 13
98 60 46
44 99 24
114 50 41
102 2 46
76 19 20
75 6 50
27 38 17
88 78 25
19 63 27
34 95 45
52 5 35
87 95 2
7 72 14
84 119 14
8 92 40
8 25 50
92 79 16
98 48 49
77 118 2
4 21 24
67 4 27
14 40 4
46 22 19
33 84 44
120 67 10
36 16 49
30 112 1
42 53 14
7 40 38
96 71 18
118 93 5
44 8 40
69 35 48
19 13 44
56 7 35
15 106 38
68 29 41
110 86 12
10 63 23
99 77 6
52 77 45
106 75 10
45 88 9
12 47 49
97 28 12
15 10 47
45 118 9
26 18 37
85 59 17
90 108 12
84 63 44
118 2 21
7 89 34
34 106 21
74 5 32
120 9 31
106 7 10
87 43 43
8 51 11
36 12 10
89 95 2
62 71 31
64 8 3
62 10 21
40 33 10
35 50 46
83 79 38
76 57 4
115 24 34
102 84 36
95 2 38
9 74 32
110 115 42
59 98 1
52 43 19
23 16 43
17 45 24
118 15 30
87 103 43
55 32 6
120 36 2
110 50 34
36 65 7
16 41 26
5 95 46
20 26 12
3 15 25
51 50 11
37 115 37
35 17 3
32 44 20
109 112 19
28 116 16
119 4 2
118 91 38
89 48 37
100 14 19
56 89 25
49 109 38
61 115 36
47 113 15
114 68 5
25 16 26
71 31 5
61 25 35
117 90 27
14 79 14
105 45 37
19 64 24
119 4 15
97 17 40
119 80 10
10 100 24
3 82 41
62 104 8
95 66 25
23 4 35
3 72 33
6 26 26
93 114 45
89 27 48
34 78 1
104 53 22
32 120 4
11 44 45
71 109 22
46 20 14
104 71 39
57 27 8
35 113 23
5 92 16
120 14 43
75 81 22
20 44 4
71 33 40
50 77 21
7 64 32
83 20 25
120 49 37
9 54 11
68 60 38
79 99 40
20 29 2
98 116 18
29 23 2
29 42 15
103 78 44
86 13 23
7 64 45
106 69 17
34 77 31
30 116 29
34 61 23
54 44 27
64 67 5
9 88 22
82 55 32
94 20 29
34 31 36
10 106 43
77 42 20
117 81 7
56 4 23
92 50 1
28 100 6
28 119 19
55 60 15
92 87 4
118 109 26
40 95 30
73 19 21
115 116 41
88 29 14
89 50 17
64 46 16
8 85 26
115 26 3
19 90 11
46 29 48
87 26 12
85 32 35
30 90 2
117 88 36
27 117 19
66 84 49
12 117 40
45 19 43
13 109 41
20 88 32
95 68 5
73 14 40
28 7 33
43 76 31
77 62 45
45 14 49
39 9 36
4 13 27
112 110 15
10 33 25
92 68 17
88 17 30
53 119 4
48 95 39
115 39 12
11 106 12
93 95 6
57 47 42
117 64 42
58 116 24
53 73 9
49 27 50
110 44 17
10 56 22
62 76 14
104 112 24
53 119 17
105 30 39
19 1 49
84 26 43
117 36 37
10 67 36
107 120 24
105 81 4
67 95 22
113 83 40
74 93 26
41 92 17
90 108 14
30 1 40
37 21 1
74 28 18
18 74 42
101 32 10
2 17 30
104 29 2
42 59 22
53 103 22
50 14 33
118 13 10
98 26 35
41 32 16
25 98 14
112 39 43
91 57 35
22 103 47
43 116 48
47 7 46
24 105 6
82 99 22
3 84 6
29 111 38
90 47 30
70 46 33
41 107 28
1 26 44
67 32 49
54 27 47
53 7 44
44 120 19
102 67 47
34 40 45
47 23 3
23 48 10
75 61 43
40 55 26
97 26 34
93 96 44
55 24 22
16 3 15
47 113 17
27 66 28
75 66 13
104 16 8
8 99 29
53 22 42
41 19 49
16 110 33
40 20 45
119 29 10
11 28 26
91 45 27
116 112 20
38 95 19
112 19 36
34 21 21
10 96 28
39 64 40
78 105 19
113 104 33
88 116 40
113 81 49
90 11 15
91 61 21
18 42 24
80 78 35
11 23 45
86 52 4
119 109 29
86 108 20
99 70 36
19 6 47
103 74 35
35 120 41
100 119 46
45 119 8
43 110 46
91 3 29
89 69 6
39 33 6
33 67 15
45 73 13
58 112 40
55 67 44
65 31 17
24 110 18
26 107 41
66 108 32
28 36 10
21 40 15
54 117 19
50 69 37
45 4 34
111 8 34
19 56 2
4 79 7
66 112 43
106 76 35
72 52 18
75 106 43
20 24 23
96 95 3
2 62 46
55 57 12
64 16 18
81 46 18
120 106 10
34 19 41
88 17 6
105 101 13
14 112 6
80 116 6
70 102 33
57 101 25
33 69 50
6 3 2
97 103 43
111 118 3
23 117 20
27 6 32
7 79 21
35 40 20
88 93 14
108 76 18
53 39 37
3 24 36
12 57 28
70 7 1
41 35 48
62 49 8
40 36 44
13 109 43
50 112 2
59 71 8
89 6 46
90 56 15
112 68 20
118 90 4
26 64 23
56 97 40
68 100 33
19 119 30
95 56 10
12 98 42
34 110 10
67 72 27
118 85 10
62 64 6
101 90 4
25 78 48
70 2 20
103 57 29
72 111 48
25 71 8
106 68 11
48 76 4
94 23 21
60 82 2
95 98 20
110 55 6
88 76 36
114 118 30
63 52 33
26 101 39
5 119 31
93 37 16
120 77 48
23 81 42
82 81 21
80 53 46
61 42 4
109 97 12
2 19 41
26 70 29
99 106 27
14 18 36
116 30 45
94 52 38
38 72 35
62 17 41
25 105 32
33 22 17
14 15 44
104 88 8
85 4 17
82 30 45
85 118 38
48 22 36
29 20 43
53 90 44
115 5 1
16 34 27
8 15 24
102 60 46
71 38 12
10 17 17
65 77 42
64 120 35
8 22 40
56 81 30
28 63 22
112 12 22
120 88 7
105 26 28
13 118 2
23 92 31
94 2 4
54 114 7
56 88 46
120 12 25
120 56 31
71 56 15
24 71 39
16 51 47
61 42 46
34 92 24
73 58 8
17 55 21
88 51 34
99 74 36
87 10 33
88 62 48
109 76 8
23 114 45
50 111 23
7 98 34
7 117 47
45 1 18
14 74 50
99 85 23
93 39 9
59 38 33
13 110 29
80 37 12
20 32 11
82 67 33
100 15 48
106 79 29
10 117 48
89 62 5
17 54 11
120 71 42
65 43 29
105 108 5
73 103 6
84 4 7
87 33 43
102 9 42
8 63 29
12 69 14
31 112 8
115 28 40
27 80 7
27 15 26
6 59 7
13 116 35
3 5 12
66 23 30
26 118 6
96 102 21
10 80 7
4 97 12
119 74 12
68 64 15
47 43 15
10 33 16
118 58 41
100 23 19
35 116 17
11 81 10
84 102 16
111 106 8
11 42 18
58 14 4
65 12 8
24 116 39
49 106 41
40 47 33
3 107 49
101 2 1
48 98 48
89 33 43
35 9 25
19 54 24
92 55 28
24 16 50
4 16 49
63 57 29
57 10 19
30 96 12
26 3 28
90 71 15
6 42 42
10 67 40
58 62 34
62 113 21
75 78 12
95 56 25
108 17 45
119 23 19
8 5 9
82 88 26
18 119 18
116 7 50
22 27 43
45 110 16
84 97 48
25 68 18
52 92 12
118 39 30
88 64 41
93 6 8
57 67 14
51 62 1
110 115 35
57 51 6
95 97 39
83 33 36
54 118 35
86 38 31
102 111 24
93 43 11
94 33 27
104 42 2
59 35 32
98 17 47
114 45 38
75 119 39
12 18 23
71 11 43
107 103 50
12 62 29
96 70 3
33 2 40
109 13 6
92 68 50
7 51 3
48 10 28
34 70 36
105 18 35
21 109 40
104 118 10
36 120 33
8 76 36
52 91 15
27 17 19
117 16 34
11 26 8
29 92 42
23 9 22
53 78 49
69 49 31
97 70 44
84 59 24
67 13 16
20 109 29
86 91 4
104 118 23
5 69 12
55 102 30
75 40 1
120 5 11
52 109 45
111 74 3
105 70 36
13 118 4
70 110 48
108 80 22
12 61 32
21 71 40
86 113 5
18 35 12
61 89 2
32 117 49
12 72 46
106 54 12
97 46 50
32 107 41
88 21 36
58 106 11
64 96 43
54 19 14
99 70 27
86 2 29
94 119 15
104 87 26
81 77 6
44 88 43
112 86 43
2 86 31
34 43 26
5 8 28
12 88 3
71 14 33
98 54 35
52 71 45
24 27 11
111 96 17
97 55 4
1 112 36
118 87 18
117 5 5
74 56 31
73 99 24
28 73 4
80 18 1
20 115 11
102 109 33
49 86 5
115 10 39
66 93 21
28 66 1
101 11 23
46 49 37
65 31 21
36 116 20
92 113 50
4 52 16
50 92 25
22 116 45
73 26 17
107 82 46
88 29 7
6 71 6
32 69 17
40 30 15
38 32 33
29 98 20
82 85 38
76 80 25
48 61 21
103 77 3
101 70 27
33 103 39
90 74 47
111 88 7
14 112 10
78 45 38
19 36 10
9 86 22
65 22 42
110 19 4
6 86 4
23 22 16
93 14 34
27 45 28
95 4 13
72 96 41
91 10 8
96 55 32
64 31 20
30 115 1
109 116 27
112 29 19
8 92 48
28 14 42
41 67 4
75 33 16
54 51 8
90 102 14
33 31 41
105 95 40
19 73 26
29 82 1
102 8 10
10 116 29
56 63 46
15 117 47
111 92 4
15 101 39
27 104 32
79 25 18
42 110 4
11 90 37
99 8 22
112 28 36
65 83 11
30 84 31
65 79 13
93 81 50
85 42 45
71 74 18
107 32 25
89 26 5
102 8 23
119 12 34
22 17 24
80 72 50
64 117 49
7 62 47
39 27 45
105 23 5
16 46 2
55 92 39
21 31 12
108 74 29
91 42 43
32 33 15
85 116 7
83 3 38
74 104 19
71 37 48
59 47 31
99 71 37
74 23 30
14 15 35
42 51 29
114 82 30
81 56 28
59 42 37
108 74 42
41 107 21
97 29 19
74 53 30
24 112 15
74 46 27
99 52 37
20 98 31
9 89 25
57 9 24
107 42 42
14 91 6
27 54 11
70 107 49
20 68 17
93 35 27
83 44 1
76 81 22
55 103 15
17 32 39
43 58 25
53 22 35
58 8 4
8 18 33
89 103 25
64 32 34
66 44 1
