170 9400
102 117 28
80 3 49
76 26 11
90 85 14
156 92 46
65 97 21
129 165 8
8 138 23
77 20 21
26 29 37
73 48 11
74 110 34
93 112 27
148 169 47
161 112 50
131 78 37
166 94 18
33 86 28
136 140 1
57 73 31
167 165 46
78 128 29
169 102 18
44 33 8
19 4 14
28 129 9
16 167 17
81 158 17
120 83 50
159 103 30
36 26 15
29 24 40
137 65 9
141 69 8
22 36 4
68 24 22
102 144 36
9 61 42
25 70 20
134 71 28
137 58 6
97 120 34
42 138 46
74 144 45
133 125 11
71 88 4
72 11 17
69 18 32
25 149 20
9 12 42
8 107 26
34 115 45
58 99 6
115 40 48
85 102 39
99 2 49
27 127 9
117 145 37
59 54 1
109 65 31
73 133 44
45 115 36
33 153 44
134 71 41
80 11 20
68 49 28
117 20 42
88 25 18
9 118 37
14 25 10
42 61 41
31 29 21
61 104 35
86 45 3
127 83 5
8 56 37
43 153 11
122 79 5
164 135 24
126 21 5
57 49 50
38 121 6
61 55 35
73 122 43
89 76 48
25 160 47
144 150 8
45 103 39
127 78 11
96 167 13
34 89 5
55 145 30
103 105 3
27 145 39
47 90 17
170 10 48
65 13 2
170 67 30
86 112 6
70 137 3
106 136 48
8 37 37
135 105 19
125 88 41
19 60 39
137 33 29
16 89 42
83 86 29
75 133 27
116 89 20
170 74 46
102 106 12
22 83 24
89 129 45
153 18 30
123 99 34
41 137 1
113 149 46
46 64 33
95 80 30
69 116 17
164 96 28
26 46 19
104 131 39
121 161 39
133 142 44
72 38 14
164 15 39
115 55 35
109 110 5
71 165 24
36 108 5
163 50 29
46 8 30
20 70 6
70 64 9
161 98 49
95 68 33
64 36 12
116 8 44
86 93 19
74 86 25
20 63 3
74 6 32
54 162 19
146 31 16
108 45 34
55 114 9
63 57 40
162 41 13
53 100 19
2 154 37
70 113 22
31 164 46
138 66 20
92 61 5
129 151 20
88 35 48
123 36 48
49 92 22
36 66 21
70 166 33
54 10 42
155 34 44
51 160 12
97 62 27
75 90 33
128 11 50
28 122 24
3 74 17
26 94 49
148 129 6
19 54 48
53 66 34
55 44 7
90 60 25
25 27 28
13 2 40
56 15 10
62 18 37
33 141 32
169 1 4
91 70 6
16 54 23
133 126 25
98 68 47
162 117 21
31 62 11
157 93 19
33 118 21
161 121 22
31 4 6
26 156 1
45 98 30
51 160 25
130 87 15
102 70 34
17 140 36
51 58 14
132 1 3
49 84 36
96 101 24
148 27 8
33 88 34
41 1 48
89 102 35
39 28 9
145 33 27
60 102 20
24 48 39
128 121 19
149 160 9
94 121 43
64 91 31
154 122 35
100 156 22
127 58 3
50 125 50
135 137 50
3 119 15
150 67 50
36 23 27
52 115 33
83 19 17
133 113 45
103 22 23
70 39 45
110 135 14
2 74 16
76 59 43
25 169 43
43 33 41
70 160 42
46 2 15
70 33 1
5 146 1
68 157 43
24 66 42
77 9 47
70 169 47
129 115 42
31 163 25
54 131 11
63 30 3
103 144 26
101 137 50
166 35 3
143 127 31
90 63 2
69 20 14
30 118 26
162 88 46
143 18 17
140 108 30
122 81 11
132 152 23
10 96 30
131 14 28
112 150 36
86 167 10
108 63 39
22 16 25
126 150 15
7 17 42
101 81 47
149 76 41
119 87 30
62 151 16
122 115 9
46 17 13
10 89 27
16 170 35
167 56 8
64 23 7
91 164 30
87 118 34
111 102 32
139 44 18
8 85 1
121 152 45
134 95 48
50 140 24
145 46 49
120 19 41
121 155 50
116 26 32
85 39 13
11 155 38
150 63 11
162 44 16
95 165 21
167 70 27
38 27 21
58 91 37
105 68 14
14 63 36
129 77 5
105 100 3
30 110 40
63 113 27
83 132 41
76 151 8
12 101 7
21 108 10
49 69 9
39 58 11
85 27 16
115 76 41
165 49 45
68 115 8
128 39 46
1 71 33
38 41 40
53 117 14
57 27 25
146 38 3
37 142 11
63 64 27
131 44 41
33 94 29
24 74 13
150 146 22
139 78 29
138 60 31
21 62 15
56 44 2
13 145 23
11 97 46
109 65 7
71 72 49
133 26 21
69 57 13
48 120 7
37 12 22
115 3 34
117 74 25
62 58 43
14 2 39
45 146 35
20 53 26
7 115 14
164 17 8
121 22 5
45 104 38
160 89 41
108 154 8
163 54 44
3 115 2
139 27 40
137 148 9
56 127 13
144 146 50
50 21 35
86 154 43
114 13 31
98 119 40
113 71 5
96 80 20
151 86 49
137 99 9
92 28 17
21 159 45
142 1 21
127 9 45
26 98 7
78 111 40
114 143 33
64 128 32
54 159 31
60 42 24
4 42 19
114 18 1
24 4 24
23 47 17
138 121 37
136 7 22
27 9 19
81 35 46
18 96 5
75 145 50
68 164 17
53 146 44
135 80 15
118 75 45
136 14 38
67 97 19
118 33 48
39 105 31
120 64 28
48 131 47
35 91 24
49 51 48
165 108 38
24 38 35
96 61 33
143 46 13
14 86 5
120 152 33
141 29 48
49 165 42
133 73 41
53 127 7
133 34 49
19 124 26
86 121 13
63 16 15
41 56 1
43 88 45
35 91 37
67 112 17
28 95 42
100 141 24
51 8 35
33 71 3
66 55 8
38 56 13
45 54 17
148 72 37
34 164 19
71 91 20
57 15 13
134 109 1
13 125 2
111 58 17
154 153 45
33 66 9
36 154 2
41 21 20
22 78 32
14 81 24
15 57 44
130 54 16
105 88 48
137 100 34
47 161 33
65 167 16
51 5 43
42 152 12
132 9 42
21 132 8
149 90 7
109 151 45
152 85 38
59 2 44
33 93 4
60 133 6
106 61 10
69 51 11
1 9 28
122 170 13
147 20 35
40 91 8
168 33 36
71 59 44
157 105 5
41 143 23
20 146 3
141 150 4
59 113 33
100 53 45
41 146 28
56 83 49
159 75 12
66 51 23
12 126 11
145 92 4
6 47 49
100 11 48
107 32 36
64 115 14
61 100 11
54 5 37
24 90 12
53 119 34
15 75 47
145 45 13
123 151 37
93 76 23
163 149 23
98 61 33
37 162 21
63 68 29
92 53 8
23 80 7
39 13 13
106 158 40
116 81 12
118 164 38
14 164 48
130 99 14
3 134 6
161 167 19
51 28 16
133 30 23
149 103 16
5 105 40
111 136 47
12 144 14
121 100 20
143 15 5
64 149 25
7 34 9
53 1 28
94 122 28
146 8 20
66 45 46
31 65 18
132 24 16
95 88 3
56 30 27
68 74 21
51 23 22
24 2 33
39 154 29
129 166 20
120 14 20
84 162 18
17 98 41
131 80 8
131 166 48
42 44 37
31 57 19
109 85 30
141 50 28
32 68 33
1 144 40
25 71 49
47 123 9
162 63 29
57 77 48
19 5 26
129 78 28
121 100 33
77 112 43
97 136 48
87 40 6
89 97 43
76 11 28
6 150 28
69 149 33
93 59 45
45 98 45
73 59 44
70 130 44
128 14 16
36 148 24
100 15 21
14 8 19
88 126 19
124 84 26
62 79 8
107 29 6
8 23 38
39 88 38
133 52 37
12 6 39
14 163 14
16 15 29
161 48 30
122 141 14
44 129 41
113 45 33
60 55 44
67 94 18
83 167 11
84 143 31
1 30 8
27 73 48
83 144 27
18 17 22
78 101 12
103 102 31
119 156 11
63 60 32
98 136 7
88 45 43
168 152 29
57 131 14
7 142 39
60 85 44
63 53 29
165 159 44
92 47 30
128 97 40
120 103 37
8 126 4
51 156 1
32 154 8
120 19 43
90 123 31
163 131 11
115 155 30
79 35 48
60 31 50
1 83 32
114 90 25
53 129 13
151 84 16
67 3 34
108 127 39
34 139 30
5 129 25
14 21 41
130 109 20
11 9 43
66 44 38
106 142 30
111 169 37
136 68 8
151 110 45
124 4 5
142 31 24
104 3 45
163 70 14
123 5 38
83 25 38
69 83 31
2 163 35
39 110 1
102 121 43
94 169 37
24 9 7
135 45 34
4 27 23
123 137 49
49 91 12
170 54 12
25 126 27
168 45 50
48 132 19
90 136 40
29 149 39
128 20 11
72 160 23
142 12 24
146 63 11
13 50 30
162 130 17
153 20 14
156 150 4
106 160 33
69 150 34
91 95 12
40 149 30
141 87 29
67 143 3
148 25 19
31 132 19
37 95 35
109 141 17
134 147 27
113 143 31
87 119 4
105 166 25
113 66 13
106 30 44
164 33 4
16 90 16
128 119 3
97 13 33
4 45 26
92 23 25
94 20 48
20 13 26
27 53 27
81 134 27
1 3 11
143 107 12
144 2 20
114 54 47
122 125 4
157 67 36
95 2 4
14 22 9
76 4 43
133 32 29
6 83 29
118 114 2
43 118 21
139 12 16
103 55 28
170 79 31
38 163 7
79 103 19
4 109 24
54 117 49
52 121 26
72 124 32
27 50 35
168 18 27
15 146 21
126 58 12
60 152 32
79 12 22
73 114 48
136 101 22
68 166 41
41 38 13
64 58 45
114 165 12
147 25 18
49 75 6
82 18 10
129 117 37
97 35 47
48 10 1
102 113 19
27 117 38
116 54 30
52 40 50
65 77 4
104 21 50
91 17 37
149 53 50
104 139 42
157 82 47
163 103 4
6 165 30
36 154 4
75 19 23
41 53 11
149 164 39
49 14 9
115 139 33
41 14 19
66 62 26
77 87 13
44 168 50
13 56 25
139 148 24
42 69 16
65 42 23
75 72 34
139 87 14
127 103 34
114 118 34
106 19 15
73 34 14
155 85 37
150 23 9
27 51 47
147 57 40
98 73 32
159 33 17
27 102 49
61 68 24
97 141 18
137 139 4
124 20 41
86 168 22
151 43 46
135 88 45
52 83 2
130 79 24
76 79 17
66 129 29
97 51 17
166 161 23
157 93 10
66 138 34
79 162 49
145 48 20
141 55 11
4 117 8
99 157 33
82 111 25
71 158 1
9 60 21
64 61 22
109 41 13
61 65 32
46 169 49
64 160 1
155 68 46
88 148 50
158 60 15
27 41 15
15 38 22
13 85 42
141 101 19
18 131 43
84 30 9
82 23 33
118 55 26
106 93 34
115 161 47
66 1 42
100 61 5
81 3 30
51 62 16
155 54 40
133 160 27
44 49 24
4 139 9
130 29 41
127 118 45
14 50 5
33 53 44
136 107 17
83 103 2
61 49 37
161 71 30
72 134 38
77 100 35
52 73 27
26 68 13
28 80 17
170 1 45
133 106 33
65 131 40
45 89 42
44 113 22
74 55 8
140 162 15
21 70 43
58 59 6
142 119 46
36 27 29
168 81 17
22 70 10
26 95 8
47 35 19
35 73 27
105 99 39
137 66 23
114 31 10
4 17 32
68 92 26
71 39 12
54 127 4
59 150 10
5 150 3
168 76 23
45 33 2
136 141 28
117 139 35
74 2 10
117 56 37
139 33 22
104 16 14
128 86 15
104 54 40
73 47 49
164 113 41
64 71 39
12 2 43
75 94 10
10 89 18
63 46 15
135 77 16
87 58 11
41 130 7
92 59 29
80 137 29
92 100 30
23 108 16
116 129 30
51 41 40
38 137 22
33 8 4
6 168 33
7 149 44
7 47 33
19 69 39
155 64 20
71 73 23
147 129 22
19 30 47
148 146 43
161 70 33
154 8 7
26 9 38
121 23 43
13 39 19
5 146 18
104 111 35
131 151 37
114 86 16
87 138 17
65 44 3
57 24 11
46 112 25
34 48 22
139 21 38
145 164 45
130 105 11
45 132 7
161 26 3
54 68 29
30 117 47
150 139 10
99 33 39
48 95 5
95 81 31
68 26 48
61 98 22
107 106 42
21 16 11
68 20 4
8 31 11
93 88 13
134 83 18
156 39 41
119 144 29
21 34 28
106 165 16
120 84 39
3 6 50
112 40 6
124 46 4
53 136 31
154 95 29
141 136 18
109 72 14
121 53 19
51 98 11
69 125 30
60 131 3
78 158 22
164 105 4
141 69 1
19 126 10
102 3 26
97 155 21
111 96 32
32 82 12
115 143 48
37 148 35
78 88 47
142 137 21
96 168 16
128 20 13
98 5 50
45 1 35
163 54 48
86 161 50
50 146 34
93 16 42
84 97 10
36 79 32
149 45 24
77 19 44
87 168 6
170 26 36
96 61 11
27 43 8
135 128 47
162 126 21
38 93 45
12 69 18
80 45 11
55 38 5
18 94 44
153 5 14
21 56 42
19 121 29
88 78 22
140 4 6
74 76 1
157 113 33
111 6 7
7 114 8
99 162 7
135 75 12
111 123 3
23 62 6
78 97 1
36 146 35
96 144 22
153 118 12
113 131 36
26 67 1
81 69 48
160 100 8
137 124 19
137 57 29
111 33 2
46 65 9
154 131 35
96 79 14
47 127 13
119 32 19
168 48 16
137 75 19
168 166 8
165 36 18
133 142 24
54 18 8
121 97 34
106 48 49
151 148 18
157 90 35
118 61 6
33 131 45
1 28 19
18 82 23
48 8 38
90 19 18
126 76 4
59 30 13
151 60 26
59 125 21
36 131 46
142 143 40
156 162 32
69 151 4
144 15 31
150 133 8
106 61 1
30 143 34
18 60 18
85 143 8
85 60 10
94 153 16
53 105 6
56 125 37
108 11 29
139 76 29
159 75 3
134 67 8
14 81 28
69 132 4
15 50 45
15 91 46
38 120 15
154 97 9
147 160 19
115 112 23
53 54 17
94 60 30
76 81 8
163 91 9
130 167 18
4 78 5
35 102 4
60 170 13
23 140 49
86 92 29
156 64 45
69 161 8
35 104 50
156 6 40
125 11 18
72 169 8
50 130 24
27 95 11
131 94 42
12 102 8
127 7 45
98 68 40
40 63 7
31 148 7
41 131 30
64 27 26
119 84 46
27 132 14
113 58 4
97 65 38
64 1 10
139 82 35
149 5 7
167 71 41
31 92 4
29 158 37
145 33 20
69 80 32
112 166 11
30 95 46
64 88 19
100 19 10
154 122 28
146 84 19
33 95 43
158 64 28
132 40 1
3 20 29
111 80 11
88 85 9
139 158 43
133 94 25
59 169 12
1 61 9
119 95 9
164 60 19
169 61 37
153 28 29
139 153 49
88 156 10
100 22 28
67 18 14
91 2 12
121 118 27
61 37 42
7 112 30
29 9 48
76 13 41
85 46 33
23 41 15
48 128 37
16 64 33
115 28 4
143 44 26
11 155 18
97 121 50
133 94 38
162 12 44
6 43 27
148 128 15
123 161 21
89 66 37
4 54 37
131 14 21
14 61 7
38 46 14
140 85 39
149 118 31
66 84 4
30 152 17
124 114 30
118 89 15
97 14 45
104 88 40
127 48 21
90 112 8
147 122 8
112 24 38
141 102 33
18 5 16
86 137 16
100 56 39
135 153 13
92 119 45
141 28 3
121 136 30
66 37 13
102 87 23
169 109 40
106 10 10
17 151 18
11 151 33
168 27 38
128 88 39
78 147 24
48 56 2
85 24 4
128 81 36
14 148 29
144 70 35
159 20 14
67 169 34
95 130 33
134 88 14
59 92 33
58 136 15
3 53 6
19 33 37
27 123 7
49 159 16
40 24 13
126 131 21
148 2 50
49 117 19
98 13 38
114 86 31
138 52 25
39 4 10
74 61 29
11 89 40
98 131 30
58 23 30
61 72 8
109 153 5
53 40 29
77 24 27
117 89 3
124 170 42
131 169 42
82 37 12
7 16 1
88 14 50
5 163 27
139 69 30
146 63 2
155 170 30
50 165 36
102 91 20
96 27 2
18 115 35
88 7 10
14 7 2
58 152 36
37 19 31
52 69 16
44 158 11
45 32 20
69 57 19
68 84 4
19 26 10
3 71 9
122 140 34
122 117 50
57 72 16
62 73 34
71 166 40
33 139 20
92 65 13
148 138 8
41 113 44
148 96 11
86 59 41
118 106 48
144 9 14
98 65 39
31 59 3
111 59 7
156 8 9
125 118 10
60 91 30
97 161 43
62 36 7
109 141 21
128 8 18
75 138 3
116 78 15
36 14 26
78 152 47
8 37 19
8 56 32
11 105 10
98 69 50
168 67 18
73 45 47
61 157 41
11 47 5
145 8 31
35 91 17
52 121 17
1 170 7
25 100 28
140 80 3
74 78 49
117 91 38
6 136 4
135 75 14
132 44 3
124 121 31
76 110 29
142 132 42
74 164 8
160 56 4
15 81 31
86 170 6
113 156 31
45 95 35
148 50 29
67 85 15
100 28 19
75 87 14
4 33 33
59 164 2
58 26 7
84 34 26
95 39 11
158 31 40
36 16 48
53 46 48
151 94 13
41 116 45
82 154 47
68 37 39
147 78 20
22 167 13
121 157 23
21 67 7
146 141 45
111 23 16
36 1 46
143 163 15
25 130 4
13 61 10
116 119 42
84 15 26
77 53 6
92 151 25
53 120 10
106 129 16
89 38 6
161 144 39
33 119 13
42 152 5
1 150 24
8 70 47
153 108 39
54 52 21
42 106 10
134 151 4
63 23 37
165 65 37
75 26 30
92 75 43
56 83 42
141 86 12
68 6 5
63 57 35
86 123 41
65 167 22
3 162 4
116 54 47
108 98 40
62 155 24
15 168 2
163 15 16
60 117 4
100 41 41
110 125 29
20 51 1
166 122 22
73 34 18
30 24 34
48 145 4
127 35 25
59 135 27
82 162 18
112 97 45
11 117 49
100 46 11
14 23 38
162 18 37
77 128 31
163 79 14
138 5 18
41 112 19
150 148 21
40 116 20
84 118 5
56 87 2
107 157 50
81 107 34
145 82 22
20 126 13
49 43 30
157 2 17
65 155 38
27 83 16
163 83 25
115 107 44
85 77 32
77 33 36
136 141 6
113 11 15
73 166 42
15 114 21
60 165 34
115 59 3
82 160 42
81 137 34
80 119 17
157 32 17
116 152 19
169 140 26
126 127 37
65 101 44
168 134 19
65 17 50
61 71 29
21 24 39
43 21 26
9 20 50
45 52 43
109 27 31
139 116 48
170 126 44
150 101 43
34 79 10
88 138 22
47 65 10
85 152 44
65 131 44
146 71 28
77 51 39
26 60 18
22 169 20
51 87 26
36 155 33
17 86 50
84 64 24
86 61 10
53 143 36
35 156 29
57 168 34
95 52 5
14 31 9
22 47 30
81 155 37
12 97 42
164 109 34
22 104 12
92 36 36
2 164 25
133 136 37
125 65 43
161 52 34
32 131 41
112 138 21
116 163 19
66 88 4
84 20 38
114 49 4
109 119 47
137 61 33
155 141 2
50 11 13
65 121 12
90 112 10
108 97 32
62 153 20
22 53 23
112 126 24
82 50 21
160 86 35
163 55 9
42 25 19
121 18 40
67 71 40
137 110 46
2 11 25
44 108 45
81 11 5
64 159 48
144 47 40
8 45 45
81 147 14
21 122 11
115 164 28
79 9 25
37 153 7
46 24 24
141 48 41
105 109 47
66 83 23
28 56 3
167 40 35
5 20 31
166 48 7
72 83 49
143 57 37
163 36 9
105 146 50
49 46 20
91 103 28
38 159 27
159 122 27
162 76 20
70 43 13
3 44 40
93 90 6
3 2 43
155 45 24
141 88 5
113 151 10
117 154 13
29 93 16
22 57 47
165 120 41
33 60 9
129 16 3
159 8 19
63 112 39
37 46 15
107 38 33
99 105 40
137 30 12
168 79 41
70 84 27
46 12 40
28 166 9
95 130 48
94 93 18
134 94 9
33 109 22
146 1 28
90 122 27
66 112 40
146 33 17
97 60 17
47 26 3
150 97 30
116 43 47
86 13 35
162 84 15
29 137 35
108 142 6
109 16 15
145 15 23
101 45 27
121 22 13
45 43 36
157 53 10
60 160 11
120 22 50
11 66 7
12 74 16
55 53 11
138 165 38
13 94 42
24 99 27
163 28 36
28 108 17
17 77 43
57 41 35
66 93 40
133 157 17
16 104 28
140 53 10
116 162 11
1 82 4
42 144 36
66 13 47
22 137 2
135 29 8
108 123 6
154 131 26
162 147 47
21 98 43
98 111 49
160 112 9
58 86 47
106 113 48
98 9 1
158 133 40
138 153 41
108 42 17
162 121 31
29 110 36
110 66 1
110 152 4
6 37 27
162 79 34
72 6 33
157 71 40
39 95 18
61 58 37
12 118 35
154 20 50
19 129 15
163 146 4
149 111 35
139 77 3
145 121 31
156 148 4
100 28 21
100 88 35
170 25 30
109 124 32
121 127 25
87 125 3
27 121 29
95 99 27
62 54 12
122 18 5
5 125 5
36 150 50
115 21 21
24 67 34
136 115 34
9 52 43
111 146 4
148 121 32
44 126 33
160 24 30
7 33 36
105 103 45
86 119 19
23 125 42
57 140 3
152 24 40
79 56 34
52 74 41
126 92 16
22 159 16
73 132 44
103 77 35
58 28 31
90 155 4
29 168 3
105 5 45
61 39 13
76 56 50
59 25 23
116 73 49
90 49 22
11 164 29
114 100 10
50 65 21
71 165 21
137 112 39
1 111 34
61 73 11
91 123 25
103 30 44
154 14 2
76 125 5
157 104 41
6 130 42
142 64 20
143 166 35
113 37 44
91 138 40
119 54 37
68 89 42
159 52 23
115 127 29
122 142 30
46 3 33
125 53 6
7 136 2
91 28 30
110 90 37
160 129 42
1 73 21
130 53 1
139 147 34
125 89 50
53 137 19
104 66 41
32 114 10
109 134 49
151 28 37
69 104 30
91 1 48
37 21 13
8 82 8
13 105 14
92 55 49
73 71 23
96 59 11
89 144 16
65 113 30
54 5 45
32 87 28
117 15 3
54 62 27
138 15 28
51 104 6
66 1 35
126 10 30
41 154 18
130 155 25
2 137 43
39 100 17
66 45 41
138 91 23
104 105 9
8 12 33
111 170 40
4 85 25
77 47 44
126 44 28
114 60 48
44 122 7
94 133 37
80 157 5
68 150 11
3 157 25
72 39 23
124 40 2
115 12 38
136 65 13
135 149 44
138 3 31
162 6 42
106 55 41
98 37 34
90 100 40
165 39 12
105 69 32
109 120 19
86 126 44
157 100 32
97 22 22
139 36 44
167 6 37
45 89 35
159 72 48
35 112 12
24 161 34
106 2 43
135 54 12
97 26 33
137 43 32
48 105 44
76 140 29
158 101 35
67 106 10
14 103 22
67 125 23
102 148 48
28 121 24
77 58 44
4 156 39
64 37 34
164 18 26
107 126 18
155 162 50
104 111 15
37 133 41
18 149 15
31 128 28
168 164 21
14 156 6
158 131 35
26 136 15
12 161 29
131 125 1
40 55 38
112 142 21
49 14 44
14 91 25
83 167 6
53 111 5
73 42 48
136 170 25
109 149 36
12 96 48
137 8 24
40 134 38
95 150 20
151 142 3
28 25 33
144 140 28
46 85 23
104 57 21
48 82 46
22 58 19
153 92 31
34 139 12
160 90 35
14 38 27
50 84 5
163 155 13
56 150 32
158 111 39
92 119 49
77 81 17
22 106 36
136 166 40
139 81 18
114 7 22
161 38 50
137 102 49
140 15 41
138 50 7
168 151 41
74 119 25
91 34 38
22 38 23
34 120 12
33 163 5
118 153 17
32 66 11
164 1 48
12 107 48
48 139 4
6 121 48
54 80 32
107 23 37
156 39 34
92 164 34
163 52 19
126 8 26
54 156 27
26 36 39
98 142 35
149 11 6
104 64 50
96 87 44
162 168 25
93 16 22
138 60 28
41 167 29
95 164 35
61 165 18
146 109 1
15 94 2
117 55 9
31 7 6
79 129 41
4 27 18
138 151 8
53 165 28
13 99 25
167 46 30
99 70 48
21 152 26
81 100 11
75 76 42
46 156 50
45 138 33
7 111 13
169 170 13
52 76 23
38 101 37
121 33 16
68 88 6
139 122 45
83 24 50
139 80 48
156 110 48
68 164 1
50 116 40
7 20 16
41 6 30
61 165 31
114 108 36
82 60 40
64 74 22
14 85 47
154 166 36
107 164 2
149 40 23
6 159 6
22 158 50
166 89 36
146 89 35
13 98 42
139 49 38
35 126 2
90 87 48
64 63 21
153 160 2
167 156 36
64 104 22
122 135 44
113 39 26
10 141 14
119 81 49
121 112 29
60 91 34
16 136 19
142 167 27
51 138 8
138 100 32
101 170 37
169 82 34
15 74 19
19 51 20
129 57 32
17 12 37
154 150 41
55 143 27
125 15 37
166 70 36
33 145 44
163 58 38
138 51 32
149 14 20
149 100 23
40 159 29
149 119 36
160 165 22
146 104 33
85 150 28
80 40 23
18 3 16
158 170 45
46 18 11
34 89 4
50 2 8
26 16 5
99 78 19
170 93 45
130 27 42
34 5 10
142 30 35
67 149 4
66 118 48
170 83 37
1 63 6
5 88 4
110 137 4
155 88 11
14 5 13
10 72 18
103 17 10
90 139 49
137 158 23
124 151 35
55 40 33
167 103 14
86 82 18
158 14 40
30 29 6
137 96 47
7 158 33
78 161 5
38 2 3
96 166 29
10 3 39
161 140 32
158 10 42
74 10 16
74 170 5
38 116 24
11 42 28
125 25 41
132 46 29
123 26 13
52 157 41
119 154 28
170 150 40
122 48 7
117 67 48
139 118 19
114 70 12
129 29 40
56 125 30
34 20 8
168 70 23
72 112 43
107 83 22
72 26 3
107 67 14
22 36 32
11 129 37
147 8 22
152 95 43
47 119 33
137 35 50
135 62 11
52 104 43
111 145 23
31 7 48
43 170 30
95 56 22
118 83 13
166 81 12
5 59 16
70 22 11
52 14 5
138 81 21
95 7 22
137 63 4
44 61 3
142 163 1
88 164 40
15 121 39
148 106 45
17 92 5
133 88 12
108 45 33
42 117 28
59 166 41
98 133 14
23 158 32
166 66 10
160 168 36
105 165 12
48 16 2
84 90 42
9 33 21
89 137 2
131 94 35
107 43 47
102 119 20
118 166 24
16 44 1
100 38 3
60 117 8
37 143 5
8 28 3
93 37 28
25 117 28
28 103 10
27 125 4
70 142 25
21 161 22
129 120 9
124 55 6
115 27 42
125 170 17
49 38 27
101 2 37
22 137 46
25 3 20
77 89 43
55 157 4
28 75 5
85 65 26
28 84 10
104 40 3
11 57 15
137 2 20
111 124 47
46 92 39
28 3 21
45 52 34
162 165 37
150 162 44
37 55 26
139 75 1
19 88 21
53 7 45
69 61 25
162 123 40
90 1 36
132 12 16
118 137 36
137 134 31
55 138 4
122 102 43
32 21 39
35 115 19
84 41 31
34 167 6
121 95 36
7 10 12
104 62 4
130 3 33
108 90 7
140 71 13
101 54 38
3 57 38
37 138 37
120 96 5
41 68 50
112 138 12
135 165 3
99 50 12
62 72 2
92 73 30
67 140 10
110 119 5
81 127 50
99 126 7
100 86 19
19 20 21
73 91 50
137 54 21
91 126 17
158 54 46
16 94 26
84 89 21
79 40 26
63 132 13
27 112 37
97 151 43
33 18 44
112 59 25
165 68 31
39 76 38
89 96 30
106 18 2
46 29 9
52 19 41
121 136 23
62 143 3
132 76 27
63 76 10
44 59 36
54 1 21
83 34 14
30 117 29
65 153 49
132 155 27
47 64 31
162 97 13
54 58 3
42 74 23
39 23 40
152 116 36
135 58 11
146 150 45
79 65 32
84 47 37
46 20 17
112 27 49
14 158 30
31 162 41
136 36 40
33 75 2
146 60 7
90 43 5
132 140 25
6 33 45
101 153 6
116 29 36
14 128 43
133 17 2
24 76 45
72 37 45
5 92 19
161 112 38
31 97 33
143 20 38
46 142 20
64 94 7
66 32 25
108 24 29
18 129 34
12 142 7
19 6 48
69 155 12
132 150 46
66 136 38
106 40 16
65 120 6
79 80 30
63 124 40
39 133 46
147 158 34
150 86 7
85 80 26
86 152 20
131 88 46
112 76 45
49 22 17
134 71 16
58 113 37
169 80 1
24 152 16
87 129 33
157 102 1
86 131 18
116 139 42
164 59 4
117 128 1
94 101 21
109 92 1
71 166 33
49 71 30
21 8 20
103 150 44
114 154 33
160 123 38
8 26 25
61 35 31
80 18 11
59 114 40
112 16 7
116 168 46
55 65 12
162 68 38
133 74 10
96 38 22
44 157 21
11 112 6
5 33 44
57 34 23
137 60 16
53 60 27
121 19 12
105 166 22
33 21 34
43 88 18
154 82 17
81 118 43
72 41 18
84 119 6
124 121 24
13 167 36
97 5 31
75 52 50
66 137 50
134 96 35
112 69 31
78 15 48
120 52 17
34 58 10
147 76 48
100 165 17
136 78 22
29 34 45
95 141 15
134 108 45
136 20 17
23 69 17
96 91 19
25 7 35
54 18 3
103 70 10
82 20 40
14 96 12
125 64 22
152 82 36
122 115 50
24 63 27
1 28 14
95 126 13
68 90 43
135 109 18
115 48 7
13 160 9
41 121 8
34 100 20
131 160 15
124 158 40
157 82 31
27 163 30
132 58 28
33 126 46
115 127 7
59 122 11
123 22 4
71 128 9
34 76 13
136 115 38
128 118 30
131 12 9
130 15 47
15 50 27
30 32 13
18 144 7
72 123 46
140 82 31
32 101 49
101 97 45
83 164 34
48 132 45
62 65 3
40 154 50
128 72 35
167 114 3
112 117 34
137 123 44
146 41 49
115 150 4
2 117 22
74 3 15
97 116 9
107 51 35
83 118 39
79 147 18
70 152 2
42 15 6
49 55 7
132 32 25
133 49 46
67 121 41
59 41 35
98 129 32
61 19 8
83 50 26
150 72 6
117 87 5
66 122 10
22 124 39
3 122 46
15 128 44
164 167 30
53 12 15
79 113 33
45 18 12
102 5 28
63 163 23
9 21 13
151 40 38
52 134 8
25 68 17
5 32 36
88 84 49
56 76 8
23 158 34
149 20 4
77 128 24
109 14 15
154 164 7
68 75 3
158 74 18
89 37 2
161 121 10
105 138 2
143 154 42
12 155 14
126 63 32
121 54 11
49 66 7
80 16 20
24 59 1
25 133 11
126 116 43
93 52 15
65 53 20
20 1 11
124 154 14
72 92 25
149 103 15
22 52 4
90 157 43
37 25 28
62 93 37
136 95 4
92 136 18
39 77 10
115 95 40
93 135 26
8 123 26
13 105 31
107 13 11
153 97 3
149 49 21
14 87 5
74 21 7
8 32 29
11 170 15
110 54 50
79 21 2
69 117 43
45 82 36
26 53 8
90 6 8
122 95 5
96 146 10
39 76 27
117 44 24
121 155 25
10 40 2
12 150 46
131 140 7
143 2 24
97 105 37
16 159 36
43 97 27
35 100 19
94 67 50
122 7 50
135 126 13
142 65 49
46 43 17
120 107 21
145 153 42
128 21 31
102 124 45
